Customer_ID,Credit_Score,Risk_Category
7064,740,Medium
7065,545,High
7066,768,Low
7067,700,Medium
7068,617,High
7069,632,High
7070,477,High
7071,536,High
7072,580,High
7073,593,High
7074,533,High
7075,576,High
7076,514,High
7077,719,Medium
7078,707,Medium
7079,567,High
7080,565,High
7081,818,Low
7082,456,High
7083,550,High
7084,508,High
7085,727,Medium
7086,848,Low
7087,837,Low
7088,749,Medium
7089,560,High
7090,517,High
7091,638,High
7092,517,High
7093,746,Medium
7094,624,High
7095,732,Medium
7096,515,High
7097,677,Medium
7098,602,High
7099,835,Low
7100,553,High
7101,616,High
7102,631,High
7103,789,Low
7104,698,Medium
7105,490,High
7106,542,High
7107,499,High
7108,538,High
7109,621,High
7110,817,Low
7111,663,Medium
7112,493,High
7113,663,Medium
7114,831,Low
7115,811,Low
7116,523,High
7117,800,Low
7118,457,High
7119,501,High
7120,542,High
7121,834,Low
7122,697,Medium
7123,547,High
7124,627,High
7125,555,High
7126,835,Low
7127,782,Low
7128,847,Low
7129,813,Low
7130,690,Medium
7131,624,High
7132,796,Low
7133,536,High
7134,537,High
7135,826,Low
7136,559,High
7137,681,Medium
7138,587,High
7139,474,High
7140,455,High
7141,563,High
7142,629,High
7143,541,High
7144,685,Medium
7145,766,Low
7146,517,High
7147,811,Low
7148,592,High
7149,515,High
7150,620,High
7151,543,High
7152,820,Low
7153,690,Medium
7154,476,High
7155,716,Medium
7156,496,High
7157,514,High
7158,669,Medium
7159,684,Medium
7160,473,High
7161,552,High
7162,833,Low
7163,536,High
7164,761,Low
7165,551,High
7166,821,Low
7167,788,Low
7168,567,High
7169,503,High
7170,783,Low
7171,644,High
7172,459,High
7173,617,High
7174,567,High
7175,808,Low
7176,468,High
7177,835,Low
7178,740,Medium
7179,788,Low
7180,797,Low
7181,624,High
7182,617,High
7183,849,Low
7184,541,High
7185,551,High
7186,794,Low
7187,587,High
7188,771,Low
7189,604,High
7190,659,Medium
7191,474,High
7192,548,High
7193,616,High
7194,582,High
7195,636,High
7196,496,High
7197,499,High
7198,681,Medium
7199,739,Medium
7200,627,High
7201,609,High
7202,511,High
7203,554,High
7204,682,Medium
7205,618,High
7206,694,Medium
7207,570,High
7208,806,Low
7209,850,Low
7210,694,Medium
7211,689,Medium
7212,816,Low
7213,760,Low
7214,819,Low
7215,812,Low
7216,521,High
7217,626,High
7218,607,High
7219,562,High
7220,820,Low
7221,504,High
7222,638,High
7223,507,High
7224,737,Medium
7225,659,Medium
7226,584,High
7227,496,High
7228,609,High
7229,514,High
7230,503,High
7231,750,Low
7232,619,High
7233,660,Medium
7234,790,Low
7235,541,High
7236,576,High
7237,646,High
7238,784,Low
7239,720,Medium
7240,612,High
7241,566,High
7242,756,Low
7243,475,High
7244,839,Low
7245,807,Low
7246,571,High
7247,678,Medium
7248,628,High
7249,696,Medium
7250,792,Low
7251,736,Medium
7252,714,Medium
7253,599,High
7254,684,Medium
7255,800,Low
7256,543,High
7257,671,Medium
7258,595,High
7259,807,Low
7260,457,High
7261,557,High
7262,699,Medium
7263,740,Medium
7264,616,High
7265,615,High
7266,757,Low
7267,737,Medium
7268,668,Medium
7269,503,High
7270,775,Low
7271,492,High
7272,699,Medium
7273,713,Medium
7274,757,Low
7275,501,High
7276,484,High
7277,721,Medium
7278,779,Low
7279,827,Low
7280,754,Low
7281,803,Low
7282,495,High
7283,517,High
7284,668,Medium
7285,731,Medium
7286,484,High
7287,827,Low
7288,696,Medium
7289,555,High
7290,609,High
7291,836,Low
7292,708,Medium
7293,765,Low
7294,633,High
7295,567,High
7296,495,High
7297,850,Low
7298,712,Medium
7299,674,Medium
7300,528,High
7301,725,Medium
7302,742,Medium
7303,599,High
7304,683,Medium
7305,543,High
7306,710,Medium
7307,836,Low
7308,599,High
7309,548,High
7310,842,Low
7311,482,High
7312,667,Medium
7313,744,Medium
7314,462,High
7315,709,Medium
7316,819,Low
7317,462,High
7318,660,Medium
7319,614,High
7320,496,High
7321,795,Low
7322,731,Medium
7323,777,Low
7324,732,Medium
7325,603,High
7326,561,High
7327,530,High
7328,644,High
7329,495,High
7330,807,Low
7331,837,Low
7332,801,Low
7333,602,High
7334,613,High
7335,542,High
7336,460,High
7337,464,High
7338,473,High
7339,844,Low
7340,682,Medium
7341,464,High
7342,615,High
7343,723,Medium
7344,623,High
7345,511,High
7346,734,Medium
7347,840,Low
7348,735,Medium
7349,705,Medium
7350,831,Low
7351,712,Medium
7352,843,Low
7353,481,High
7354,805,Low
7355,482,High
7356,786,Low
7357,760,Low
7358,540,High
7359,561,High
7360,729,Medium
7361,488,High
7362,584,High
7363,831,Low
7364,693,Medium
7365,812,Low
7366,773,Low
7367,457,High
7368,492,High
7369,785,Low
7370,843,Low
7371,787,Low
7372,741,Medium
7373,833,Low
7374,453,High
7375,609,High
7376,659,Medium
7377,556,High
7378,719,Medium
7379,484,High
7380,629,High
7381,774,Low
7382,772,Low
7383,475,High
7384,572,High
7385,718,Medium
7386,725,Medium
7387,728,Medium
7388,850,Low
7389,626,High
7390,583,High
7391,460,High
7392,832,Low
7393,761,Low
7394,697,Medium
7395,515,High
7396,617,High
7397,574,High
7398,740,Medium
7399,680,Medium
7400,755,Low
7401,509,High
7402,575,High
7403,700,Medium
7404,849,Low
7405,495,High
7406,711,Medium
7407,769,Low
7408,496,High
7409,616,High
7410,685,Medium
7411,773,Low
7412,807,Low
7413,450,High
7414,456,High
7415,781,Low
7416,452,High
7417,749,Medium
7418,571,High
7419,834,Low
7420,499,High
7421,788,Low
7422,543,High
7423,739,Medium
7424,759,Low
7425,490,High
7426,614,High
7427,560,High
7428,842,Low
7429,767,Low
7430,730,Medium
7431,560,High
7432,534,High
7433,547,High
7434,787,Low
7435,733,Medium
7436,563,High
7437,664,Medium
7438,641,High
7439,662,Medium
7440,698,Medium
7441,716,Medium
7442,777,Low
7443,668,Medium
7444,671,Medium
7445,457,High
7446,594,High
7447,832,Low
7448,646,High
7449,685,Medium
7450,645,High
7451,469,High
7452,840,Low
7453,850,Low
7454,488,High
7455,604,High
7456,772,Low
7457,585,High
7458,495,High
7459,640,High
7460,618,High
7461,612,High
7462,471,High
7463,822,Low
7464,826,Low
7465,831,Low
7466,636,High
7467,848,Low
7468,805,Low
7469,848,Low
7470,508,High
7471,591,High
7472,613,High
7473,796,Low
7474,746,Medium
7475,847,Low
7476,540,High
7477,574,High
7478,668,Medium
7479,533,High
7480,804,Low
7481,504,High
7482,643,High
7483,752,Low
7484,487,High
7485,815,Low
7486,571,High
7487,471,High
7488,673,Medium
7489,680,Medium
7490,721,Medium
7491,498,High
7492,561,High
7493,799,Low
7494,628,High
7495,593,High
7496,770,Low
7497,499,High
7498,752,Low
7499,711,Medium
7500,846,Low
7501,688,Medium
7502,739,Medium
7503,805,Low
7504,672,Medium
7505,714,Medium
7506,794,Low
7507,690,Medium
7508,691,Medium
7509,451,High
7510,564,High
7511,650,Medium
7512,521,High
7513,641,High
7514,748,Medium
7515,785,Low
7516,668,Medium
7517,680,Medium
7518,753,Low
7519,800,Low
7520,622,High
7521,479,High
7522,451,High
7523,450,High
7524,734,Medium
7525,496,High
7526,614,High
7527,561,High
7528,539,High
7529,616,High
7530,509,High
7531,577,High
7532,754,Low
7533,675,Medium
7534,620,High
7535,512,High
7536,762,Low
7537,664,Medium
7538,802,Low
7539,767,Low
7540,721,Medium
7541,578,High
7542,633,High
7543,591,High
7544,642,High
7545,621,High
7546,653,Medium
7547,654,Medium
7548,610,High
7549,718,Medium
7550,462,High
7551,670,Medium
7552,501,High
7553,696,Medium
7554,490,High
7555,451,High
7556,612,High
7557,742,Medium
7558,550,High
7559,789,Low
7560,729,Medium
7561,815,Low
7562,560,High
7563,521,High
7564,488,High
7565,515,High
7566,510,High
7567,744,Medium
7568,814,Low
7569,583,High
7570,711,Medium
7571,527,High
7572,455,High
7573,618,High
7574,843,Low
7575,697,Medium
7576,737,Medium
7577,554,High
7578,654,Medium
7579,642,High
7580,784,Low
7581,634,High
7582,831,Low
7583,612,High
7584,691,Medium
7585,606,High
7586,475,High
7587,511,High
7588,815,Low
7589,685,Medium
7590,557,High
7591,493,High
7592,630,High
7593,682,Medium
7594,647,High
7595,701,Medium
7596,603,High
7597,522,High
7598,621,High
7599,839,Low
7600,616,High
7601,482,High
7602,560,High
7603,712,Medium
7604,627,High
7605,497,High
7606,688,Medium
7607,721,Medium
7608,839,Low
7609,542,High
7610,699,Medium
7611,825,Low
7612,776,Low
7613,557,High
7614,696,Medium
7615,762,Low
7616,685,Medium
7617,578,High
7618,535,High
7619,486,High
7620,540,High
7621,491,High
7622,625,High
7623,781,Low
7624,644,High
7625,516,High
7626,666,Medium
7627,837,Low
7628,670,Medium
7629,607,High
7630,480,High
7631,675,Medium
7632,597,High
7633,749,Medium
7634,784,Low
7635,668,Medium
7636,678,Medium
7637,567,High
7638,514,High
7639,724,Medium
7640,700,Medium
7641,506,High
7642,615,High
7643,622,High
7644,594,High
7645,845,Low
7646,601,High
7647,596,High
7648,497,High
7649,733,Medium
7650,520,High
7651,655,Medium
7652,810,Low
7653,509,High
7654,692,Medium
7655,521,High
7656,684,Medium
7657,538,High
7658,738,Medium
7659,548,High
7660,606,High
7661,507,High
7662,540,High
7663,786,Low
7664,767,Low
7665,847,Low
7666,542,High
7667,848,Low
7668,454,High
7669,610,High
7670,689,Medium
7671,822,Low
7672,787,Low
7673,543,High
7674,506,High
7675,657,Medium
7676,820,Low
7677,560,High
7678,539,High
7679,656,Medium
7680,730,Medium
7681,534,High
7682,740,Medium
7683,739,Medium
7684,531,High
7685,574,High
7686,655,Medium
7687,605,High
7688,721,Medium
7689,468,High
7690,635,High
7691,628,High
7692,503,High
7693,807,Low
7694,626,High
7695,760,Low
7696,669,Medium
7697,520,High
7698,634,High
7699,792,Low
7700,715,Medium
7701,807,Low
7702,639,High
7703,604,High
7704,577,High
7705,761,Low
7706,685,Medium
7707,579,High
7708,466,High
7709,614,High
7710,810,Low
7711,612,High
7712,821,Low
7713,490,High
7714,697,Medium
7715,819,Low
7716,632,High
7717,733,Medium
7718,686,Medium
7719,561,High
7720,575,High
7721,635,High
7722,456,High
7723,675,Medium
7724,659,Medium
7725,613,High
7726,498,High
7727,461,High
7728,785,Low
7729,628,High
7730,719,Medium
7731,565,High
7732,481,High
7733,557,High
7734,669,Medium
7735,486,High
7736,510,High
7737,711,Medium
7738,791,Low
7739,798,Low
7740,590,High
7741,595,High
7742,588,High
7743,754,Low
7744,478,High
7745,809,Low
7746,699,Medium
7747,738,Medium
7748,770,Low
7749,520,High
7750,784,Low
7751,662,Medium
7752,605,High
7753,696,Medium
7754,713,Medium
7755,624,High
7756,598,High
7757,479,High
7758,614,High
7759,830,Low
7760,451,High
7761,697,Medium
7762,453,High
7763,711,Medium
7764,531,High
7765,543,High
7766,483,High
7767,688,Medium
7768,736,Medium
7769,677,Medium
7770,775,Low
7771,556,High
7772,469,High
7773,636,High
7774,756,Low
7775,842,Low
7776,625,High
7777,585,High
7778,683,Medium
7779,537,High
7780,767,Low
7781,764,Low
7782,618,High
7783,814,Low
7784,820,Low
7785,821,Low
7786,802,Low
7787,516,High
7788,472,High
7789,644,High
7790,837,Low
7791,456,High
7792,605,High
7793,703,Medium
7794,563,High
7795,607,High
7796,664,Medium
7797,632,High
7798,823,Low
7799,635,High
7800,822,Low
7801,706,Medium
7802,562,High
7803,654,Medium
7804,739,Medium
7805,454,High
7806,507,High
7807,496,High
7808,785,Low
7809,778,Low
7810,602,High
7811,483,High
7812,581,High
7813,671,Medium
7814,482,High
7815,775,Low
7816,649,High
7817,759,Low
7818,478,High
7819,674,Medium
7820,622,High
7821,595,High
7822,794,Low
7823,703,Medium
7824,604,High
7825,778,Low
7826,461,High
7827,499,High
7828,543,High
7829,837,Low
7830,843,Low
7831,504,High
7832,792,Low
7833,644,High
7834,794,Low
7835,503,High
7836,846,Low
7837,777,Low
7838,607,High
7839,610,High
7840,828,Low
7841,791,Low
7842,598,High
7843,798,Low
7844,814,Low
7845,540,High
7846,673,Medium
7847,592,High
7848,679,Medium
7849,773,Low
7850,658,Medium
7851,778,Low
7852,723,Medium
7853,763,Low
7854,773,Low
7855,657,Medium
7856,846,Low
7857,508,High
7858,629,High
7859,541,High
7860,796,Low
7861,800,Low
7862,533,High
7863,600,High
7864,829,Low
7865,815,Low
7866,759,Low
7867,537,High
7868,483,High
7869,839,Low
7870,825,Low
7871,474,High
7872,463,High
7873,452,High
7874,633,High
7875,612,High
7876,478,High
7877,620,High
7878,609,High
7879,466,High
7880,804,Low
7881,567,High
7882,710,Medium
7883,520,High
7884,578,High
7885,826,Low
7886,816,Low
7887,817,Low
7888,544,High
7889,777,Low
7890,657,Medium
7891,525,High
7892,564,High
7893,475,High
7894,793,Low
7895,821,Low
7896,744,Medium
7897,502,High
7898,555,High
7899,643,High
7900,710,Medium
7901,773,Low
7902,657,Medium
7903,721,Medium
7904,833,Low
7905,556,High
7906,613,High
7907,506,High
7908,570,High
7909,467,High
7910,628,High
7911,827,Low
7912,463,High
7913,479,High
7914,809,Low
7915,535,High
7916,690,Medium
7917,714,Medium
7918,785,Low
7919,503,High
7920,546,High
7921,670,Medium
7922,693,Medium
7923,639,High
7924,653,Medium
7925,551,High
7926,750,Low
7927,706,Medium
7928,726,Medium
7929,810,Low
7930,570,High
7931,701,Medium
7932,808,Low
7933,801,Low
7934,511,High
7935,502,High
7936,701,Medium
7937,838,Low
7938,762,Low
7939,630,High
7940,656,Medium
7941,460,High
7942,605,High
7943,459,High
7944,729,Medium
7945,526,High
7946,730,Medium
7947,605,High
7948,453,High
7949,705,Medium
7950,540,High
7951,795,Low
7952,453,High
7953,581,High
7954,518,High
7955,620,High
7956,504,High
7957,559,High
7958,802,Low
7959,505,High
7960,682,Medium
7961,726,Medium
7962,499,High
7963,630,High
7964,772,Low
7965,636,High
7966,632,High
7967,716,Medium
7968,632,High
7969,664,Medium
7970,654,Medium
7971,641,High
7972,555,High
7973,535,High
7974,480,High
7975,656,Medium
7976,647,High
7977,840,Low
7978,688,Medium
7979,687,Medium
7980,475,High
7981,711,Medium
7982,678,Medium
7983,815,Low
7984,805,Low
7985,804,Low
7986,841,Low
7987,618,High
7988,593,High
7989,481,High
7990,706,Medium
7991,489,High
7992,711,Medium
7993,672,Medium
7994,769,Low
7995,809,Low
7996,498,High
7997,794,Low
7998,483,High
7999,673,Medium
8000,746,Medium
8001,527,High
8002,589,High
8003,774,Low
8004,708,Medium
8005,648,High
8006,736,Medium
8007,649,High
8008,476,High
8009,473,High
8010,720,Medium
8011,738,Medium
8012,770,Low
8013,758,Low
8014,522,High
8015,514,High
8016,716,Medium
8017,590,High
8018,642,High
8019,580,High
8020,789,Low
8021,454,High
8022,531,High
8023,612,High
8024,844,Low
8025,692,Medium
8026,821,Low
8027,593,High
8028,584,High
8029,778,Low
8030,542,High
8031,576,High
8032,492,High
8033,451,High
8034,506,High
8035,739,Medium
8036,492,High
8037,705,Medium
8038,505,High
8039,838,Low
8040,752,Low
8041,714,Medium
8042,589,High
8043,756,Low
8044,526,High
8045,594,High
8046,795,Low
8047,452,High
8048,530,High
8049,771,Low
8050,688,Medium
8051,530,High
8052,823,Low
8053,546,High
8054,533,High
8055,519,High
8056,621,High
8057,643,High
8058,800,Low
8059,771,Low
8060,706,Medium
8061,626,High
8062,760,Low
8063,727,Medium
8064,665,Medium
8065,789,Low
8066,706,Medium
8067,611,High
8068,712,Medium
8069,806,Low
8070,697,Medium
8071,843,Low
8072,748,Medium
8073,669,Medium
8074,739,Medium
8075,530,High
8076,783,Low
8077,570,High
8078,463,High
8079,642,High
8080,580,High
8081,780,Low
8082,569,High
8083,460,High
8084,531,High
8085,614,High
8086,832,Low
8087,724,Medium
8088,520,High
8089,598,High
8090,710,Medium
8091,584,High
8092,742,Medium
8093,579,High
8094,497,High
8095,708,Medium
8096,848,Low
8097,731,Medium
8098,764,Low
8099,654,Medium
8100,843,Low
8101,502,High
8102,693,Medium
8103,630,High
8104,627,High
8105,754,Low
8106,683,Medium
8107,495,High
8108,506,High
8109,508,High
8110,666,Medium
8111,792,Low
8112,543,High
8113,756,Low
8114,784,Low
8115,690,Medium
8116,798,Low
8117,460,High
8118,787,Low
8119,474,High
8120,525,High
8121,785,Low
8122,709,Medium
8123,769,Low
8124,726,Medium
8125,714,Medium
8126,637,High
8127,480,High
8128,571,High
8129,692,Medium
8130,820,Low
8131,582,High
8132,716,Medium
8133,831,Low
8134,548,High
8135,630,High
8136,547,High
8137,843,Low
8138,616,High
8139,771,Low
8140,719,Medium
8141,735,Medium
8142,833,Low
8143,715,Medium
8144,548,High
8145,767,Low
8146,477,High
8147,847,Low
8148,711,Medium
8149,522,High
8150,703,Medium
8151,602,High
8152,511,High
8153,806,Low
8154,618,High
8155,547,High
8156,621,High
8157,465,High
8158,663,Medium
8159,814,Low
8160,682,Medium
8161,501,High
8162,665,Medium
8163,591,High
8164,494,High
8165,619,High
8166,836,Low
8167,586,High
8168,711,Medium
8169,682,Medium
8170,809,Low
8171,492,High
8172,554,High
8173,779,Low
8174,571,High
8175,521,High
8176,568,High
8177,763,Low
8178,705,Medium
8179,737,Medium
8180,521,High
8181,595,High
8182,576,High
8183,561,High
8184,610,High
8185,747,Medium
8186,491,High
8187,671,Medium
8188,569,High
8189,459,High
8190,717,Medium
8191,691,Medium
8192,497,High
8193,825,Low
8194,638,High
8195,837,Low
8196,529,High
8197,540,High
8198,594,High
8199,648,High
8200,725,Medium
8201,818,Low
8202,508,High
8203,770,Low
8204,814,Low
8205,607,High
8206,482,High
8207,596,High
8208,482,High
8209,833,Low
8210,820,Low
8211,479,High
8212,597,High
8213,829,Low
8214,840,Low
8215,814,Low
8216,596,High
8217,826,Low
8218,677,Medium
8219,837,Low
8220,841,Low
8221,843,Low
8222,485,High
8223,849,Low
8224,620,High
8225,799,Low
8226,633,High
8227,720,Medium
8228,484,High
8229,717,Medium
8230,702,Medium
8231,716,Medium
8232,474,High
8233,493,High
8234,473,High
8235,737,Medium
8236,472,High
8237,509,High
8238,792,Low
8239,512,High
8240,791,Low
8241,480,High
8242,694,Medium
8243,773,Low
8244,752,Low
8245,712,Medium
8246,671,Medium
8247,765,Low
8248,844,Low
8249,642,High
8250,723,Medium
8251,713,Medium
8252,693,Medium
8253,819,Low
8254,790,Low
8255,568,High
8256,461,High
8257,839,Low
8258,837,Low
8259,786,Low
8260,502,High
8261,492,High
8262,596,High
8263,543,High
8264,741,Medium
8265,543,High
8266,563,High
8267,731,Medium
8268,645,High
8269,578,High
8270,473,High
8271,612,High
8272,793,Low
8273,457,High
8274,789,Low
8275,508,High
8276,847,Low
8277,739,Medium
8278,665,Medium
8279,495,High
8280,652,Medium
8281,664,Medium
8282,736,Medium
8283,621,High
8284,675,Medium
8285,632,High
8286,786,Low
8287,684,Medium
8288,793,Low
8289,849,Low
8290,624,High
8291,780,Low
8292,475,High
8293,667,Medium
8294,784,Low
8295,586,High
8296,765,Low
8297,826,Low
8298,505,High
8299,588,High
8300,459,High
8301,663,Medium
8302,520,High
8303,672,Medium
8304,603,High
8305,821,Low
8306,519,High
8307,746,Medium
8308,707,Medium
8309,702,Medium
8310,507,High
8311,834,Low
8312,574,High
8313,634,High
8314,529,High
8315,732,Medium
8316,775,Low
8317,565,High
8318,649,High
8319,502,High
8320,488,High
8321,607,High
8322,731,Medium
8323,826,Low
8324,817,Low
8325,660,Medium
8326,582,High
8327,725,Medium
8328,463,High
8329,811,Low
8330,573,High
8331,573,High
8332,597,High
8333,641,High
8334,467,High
8335,747,Medium
8336,814,Low
8337,730,Medium
8338,537,High
8339,701,Medium
8340,607,High
8341,514,High
8342,735,Medium
8343,686,Medium
8344,802,Low
8345,561,High
8346,815,Low
8347,640,High
8348,521,High
8349,721,Medium
8350,518,High
8351,842,Low
8352,670,Medium
8353,744,Medium
8354,845,Low
8355,767,Low
8356,769,Low
8357,590,High
8358,803,Low
8359,453,High
8360,838,Low
8361,786,Low
8362,647,High
8363,637,High
8364,469,High
8365,550,High
8366,647,High
8367,495,High
8368,476,High
8369,499,High
8370,783,Low
8371,492,High
8372,722,Medium
8373,674,Medium
8374,668,Medium
8375,683,Medium
8376,562,High
8377,595,High
8378,728,Medium
8379,831,Low
8380,457,High
8381,760,Low
8382,770,Low
8383,790,Low
8384,819,Low
8385,767,Low
8386,466,High
8387,606,High
8388,457,High
8389,538,High
8390,540,High
8391,520,High
8392,537,High
8393,781,Low
8394,688,Medium
8395,831,Low
8396,756,Low
8397,765,Low
8398,618,High
8399,555,High
8400,729,Medium
8401,518,High
8402,503,High
8403,695,Medium
8404,554,High
8405,762,Low
8406,565,High
8407,581,High
8408,583,High
8409,734,Medium
8410,505,High
8411,515,High
8412,658,Medium
8413,699,Medium
8414,661,Medium
8415,603,High
8416,478,High
8417,468,High
8418,686,Medium
8419,535,High
8420,521,High
8421,624,High
8422,729,Medium
